Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.0508201	N0	0	0	LastDelay	0.0508201	50820.1	1	3
0.0508201	N0	0	0	FullDelay	0.0508201	50820.1	1	3
0.10164	N0	0	1	LastDelay	0.0508201	50820.1	1	3
0.10164	N0	0	1	FullDelay	0.0508201	50820.1	1	3
0.102069	N0	0	2	LastDelay	0.0512489	51248.9	1	3
0.102069	N0	0	2	FullDelay	0.0512489	51248.9	1	3
0.15246	N0	0	3	LastDelay	0.0508201	50820.1	1	3
0.15246	N0	0	3	FullDelay	0.0508201	50820.1	1	3
0.152889	N0	0	4	LastDelay	0.0512489	51248.9	1	3
0.152889	N0	0	4	FullDelay	0.0512489	51248.9	1	3
0.153318	N0	0	5	LastDelay	0.0512489	51248.9	1	3
0.153318	N0	0	5	FullDelay	0.0512489	51248.9	1	3
0.153747	N0	0	6	LastDelay	0.0516777	51677.7	1	3
0.153747	N0	0	6	FullDelay	0.0516777	51677.7	1	3
0.20328	N0	0	7	LastDelay	0.0508201	50820.1	1	3
0.20328	N0	0	7	FullDelay	0.0508201	50820.1	1	3
0.203709	N0	0	8	LastDelay	0.0512489	51248.9	1	3
0.203709	N0	0	8	FullDelay	0.0512489	51248.9	1	3
0.204138	N0	0	9	LastDelay	0.0512489	51248.9	1	3
0.204138	N0	0	9	FullDelay	0.0512489	51248.9	1	3
0.204567	N0	0	10	LastDelay	0.0516777	51677.7	1	3
0.204567	N0	0	10	FullDelay	0.0516777	51677.7	1	3
0.204996	N0	0	11	LastDelay	0.0516777	51677.7	1	3
0.204996	N0	0	11	FullDelay	0.0516777	51677.7	1	3
0.205424	N0	0	12	LastDelay	0.0521065	52106.5	1	3
0.205424	N0	0	12	FullDelay	0.0521065	52106.5	1	3
0.205853	N0	0	13	LastDelay	0.0521065	52106.5	1	3
0.205853	N0	0	13	FullDelay	0.0521065	52106.5	1	3
0.206282	N0	0	14	LastDelay	0.0525353	52535.3	1	3
0.206282	N0	0	14	FullDelay	0.0525353	52535.3	1	3
0.2541	N0	0	15	LastDelay	0.0508201	50820.1	1	3
0.2541	N0	0	15	FullDelay	0.0508201	50820.1	1	3
0.254529	N0	0	16	LastDelay	0.0512489	51248.9	1	3
0.254529	N0	0	16	FullDelay	0.0512489	51248.9	1	3
0.254958	N0	0	17	LastDelay	0.0512489	51248.9	1	3
0.254958	N0	0	17	FullDelay	0.0512489	51248.9	1	3
0.255387	N0	0	18	LastDelay	0.0516777	51677.7	1	3
0.255387	N0	0	18	FullDelay	0.0516777	51677.7	1	3
0.255816	N0	0	19	LastDelay	0.0516777	51677.7	1	3
0.255816	N0	0	19	FullDelay	0.0516777	51677.7	1	3
0.256244	N0	0	20	LastDelay	0.0521065	52106.5	1	3
0.256244	N0	0	20	FullDelay	0.0521065	52106.5	1	3
0.256673	N0	0	21	LastDelay	0.0521065	52106.5	1	3
0.256673	N0	0	21	FullDelay	0.0521065	52106.5	1	3
0.257102	N0	0	22	LastDelay	0.0525353	52535.3	1	3
0.257102	N0	0	22	FullDelay	0.0525353	52535.3	1	3
0.257531	N0	0	23	LastDelay	0.0525353	52535.3	1	3
0.257531	N0	0	23	FullDelay	0.0525353	52535.3	1	3
0.25796	N0	0	24	LastDelay	0.0529641	52964.1	1	3
0.25796	N0	0	24	FullDelay	0.0529641	52964.1	1	3
0.258388	N0	0	25	LastDelay	0.0529641	52964.1	1	3
0.258388	N0	0	25	FullDelay	0.0529641	52964.1	1	3
0.258817	N0	0	26	LastDelay	0.0533929	53392.9	1	3
0.258817	N0	0	26	FullDelay	0.0533929	53392.9	1	3
0.259246	N0	0	27	LastDelay	0.0533929	53392.9	1	3
0.259246	N0	0	27	FullDelay	0.0533929	53392.9	1	3
0.259675	N0	0	28	LastDelay	0.0538217	53821.7	1	3
0.259675	N0	0	28	FullDelay	0.0538217	53821.7	1	3
0.260104	N0	0	29	LastDelay	0.0538217	53821.7	1	3
0.260104	N0	0	29	FullDelay	0.0538217	53821.7	1	3
0.260532	N0	0	30	LastDelay	0.0542505	54250.5	1	3
0.260532	N0	0	30	FullDelay	0.0542505	54250.5	1	3
0.30492	N0	0	31	LastDelay	0.0508201	50820.1	1	3
0.30492	N0	0	31	FullDelay	0.0508201	50820.1	1	3
0.305349	N0	0	32	LastDelay	0.0512489	51248.9	1	3
0.305349	N0	0	32	FullDelay	0.0512489	51248.9	1	3
0.305778	N0	0	33	LastDelay	0.0512489	51248.9	1	3
0.305778	N0	0	33	FullDelay	0.0512489	51248.9	1	3
0.306207	N0	0	34	LastDelay	0.0516777	51677.7	1	3
0.306207	N0	0	34	FullDelay	0.0516777	51677.7	1	3
0.306636	N0	0	35	LastDelay	0.0516777	51677.7	1	3
0.306636	N0	0	35	FullDelay	0.0516777	51677.7	1	3
0.307064	N0	0	36	LastDelay	0.0521065	52106.5	1	3
0.307064	N0	0	36	FullDelay	0.0521065	52106.5	1	3
0.307493	N0	0	37	LastDelay	0.0521065	52106.5	1	3
0.307493	N0	0	37	FullDelay	0.0521065	52106.5	1	3
0.307922	N0	0	38	LastDelay	0.0525353	52535.3	1	3
0.307922	N0	0	38	FullDelay	0.0525353	52535.3	1	3
0.308351	N0	0	39	LastDelay	0.0525353	52535.3	1	3
0.308351	N0	0	39	FullDelay	0.0525353	52535.3	1	3
0.30878	N0	0	40	LastDelay	0.0529641	52964.1	1	3
0.30878	N0	0	40	FullDelay	0.0529641	52964.1	1	3
0.309208	N0	0	41	LastDelay	0.0529641	52964.1	1	3
0.309208	N0	0	41	FullDelay	0.0529641	52964.1	1	3
0.309637	N0	0	42	LastDelay	0.0533929	53392.9	1	3
0.309637	N0	0	42	FullDelay	0.0533929	53392.9	1	3
0.310066	N0	0	43	LastDelay	0.0533929	53392.9	1	3
0.310066	N0	0	43	FullDelay	0.0533929	53392.9	1	3
0.310495	N0	0	44	LastDelay	0.0538217	53821.7	1	3
0.310495	N0	0	44	FullDelay	0.0538217	53821.7	1	3
0.310924	N0	0	45	LastDelay	0.0538217	53821.7	1	3
0.310924	N0	0	45	FullDelay	0.0538217	53821.7	1	3
0.311352	N0	0	46	LastDelay	0.0542505	54250.5	1	3
0.311352	N0	0	46	FullDelay	0.0542505	54250.5	1	3
0.311781	N0	0	47	LastDelay	0.0542505	54250.5	1	3
0.311781	N0	0	47	FullDelay	0.0542505	54250.5	1	3
0.31221	N0	0	48	LastDelay	0.0546793	54679.3	1	3
0.31221	N0	0	48	FullDelay	0.0546793	54679.3	1	3
0.312639	N0	0	49	LastDelay	0.0546793	54679.3	1	3
0.312639	N0	0	49	FullDelay	0.0546793	54679.3	1	3
0.313068	N0	0	50	LastDelay	0.0551081	55108.1	1	3
0.313068	N0	0	50	FullDelay	0.0551081	55108.1	1	3
0.313496	N0	0	51	LastDelay	0.0551081	55108.1	1	3
0.313496	N0	0	51	FullDelay	0.0551081	55108.1	1	3
0.313925	N0	0	52	LastDelay	0.0555369	55536.9	1	3
0.313925	N0	0	52	FullDelay	0.0555369	55536.9	1	3
0.314354	N0	0	53	LastDelay	0.0555369	55536.9	1	3
0.314354	N0	0	53	FullDelay	0.0555369	55536.9	1	3
0.314783	N0	0	54	LastDelay	0.0559657	55965.7	1	3
0.314783	N0	0	54	FullDelay	0.0559657	55965.7	1	3
0.315212	N0	0	55	LastDelay	0.0559657	55965.7	1	3
0.315212	N0	0	55	FullDelay	0.0559657	55965.7	1	3
0.31564	N0	0	56	LastDelay	0.0563945	56394.5	1	3
0.31564	N0	0	56	FullDelay	0.0563945	56394.5	1	3
0.316069	N0	0	57	LastDelay	0.0563945	56394.5	1	3
0.316069	N0	0	57	FullDelay	0.0563945	56394.5	1	3
0.316498	N0	0	58	LastDelay	0.0568233	56823.3	1	3
0.316498	N0	0	58	FullDelay	0.0568233	56823.3	1	3
0.316927	N0	0	59	LastDelay	0.0568233	56823.3	1	3
0.316927	N0	0	59	FullDelay	0.0568233	56823.3	1	3
0.317356	N0	0	60	LastDelay	0.0572521	57252.1	1	3
0.317356	N0	0	60	FullDelay	0.0572521	57252.1	1	3
0.317784	N0	0	61	LastDelay	0.0572521	57252.1	1	3
0.317784	N0	0	61	FullDelay	0.0572521	57252.1	1	3
0.318213	N0	0	62	LastDelay	0.0576809	57680.9	1	3
0.318213	N0	0	62	FullDelay	0.0576809	57680.9	1	3
0.355741	N0	0	63	LastDelay	0.0508201	50820.1	1	3
0.355741	N0	0	63	FullDelay	0.0508201	50820.1	1	3
0.356169	N0	0	64	LastDelay	0.0512489	51248.9	1	3
0.356169	N0	0	64	FullDelay	0.0512489	51248.9	1	3
0.356598	N0	0	65	LastDelay	0.0512489	51248.9	1	3
0.356598	N0	0	65	FullDelay	0.0512489	51248.9	1	3
0.357027	N0	0	66	LastDelay	0.0516777	51677.7	1	3
0.357027	N0	0	66	FullDelay	0.0516777	51677.7	1	3
0.357456	N0	0	67	LastDelay	0.0516777	51677.7	1	3
0.357456	N0	0	67	FullDelay	0.0516777	51677.7	1	3
0.357885	N0	0	68	LastDelay	0.0521065	52106.5	1	3
0.357885	N0	0	68	FullDelay	0.0521065	52106.5	1	3
0.358313	N0	0	69	LastDelay	0.0521065	52106.5	1	3
0.358313	N0	0	69	FullDelay	0.0521065	52106.5	1	3
0.358742	N0	0	70	LastDelay	0.0525353	52535.3	1	3
0.358742	N0	0	70	FullDelay	0.0525353	52535.3	1	3
0.359171	N0	0	71	LastDelay	0.0525353	52535.3	1	3
0.359171	N0	0	71	FullDelay	0.0525353	52535.3	1	3
0.3596	N0	0	72	LastDelay	0.0529641	52964.1	1	3
0.3596	N0	0	72	FullDelay	0.0529641	52964.1	1	3
0.360029	N0	0	73	LastDelay	0.0529641	52964.1	1	3
0.360029	N0	0	73	FullDelay	0.0529641	52964.1	1	3
0.360457	N0	0	74	LastDelay	0.0533929	53392.9	1	3
0.360457	N0	0	74	FullDelay	0.0533929	53392.9	1	3
0.360886	N0	0	75	LastDelay	0.0533929	53392.9	1	3
0.360886	N0	0	75	FullDelay	0.0533929	53392.9	1	3
0.361315	N0	0	76	LastDelay	0.0538217	53821.7	1	3
0.361315	N0	0	76	FullDelay	0.0538217	53821.7	1	3
0.361744	N0	0	77	LastDelay	0.0538217	53821.7	1	3
0.361744	N0	0	77	FullDelay	0.0538217	53821.7	1	3
0.362173	N0	0	78	LastDelay	0.0542505	54250.5	1	3
0.362173	N0	0	78	FullDelay	0.0542505	54250.5	1	3
0.362601	N0	0	79	LastDelay	0.0542505	54250.5	1	3
0.362601	N0	0	79	FullDelay	0.0542505	54250.5	1	3
0.36303	N0	0	80	LastDelay	0.0546793	54679.3	1	3
0.36303	N0	0	80	FullDelay	0.0546793	54679.3	1	3
0.363459	N0	0	81	LastDelay	0.0546793	54679.3	1	3
0.363459	N0	0	81	FullDelay	0.0546793	54679.3	1	3
0.363888	N0	0	82	LastDelay	0.0551081	55108.1	1	3
0.363888	N0	0	82	FullDelay	0.0551081	55108.1	1	3
0.364317	N0	0	83	LastDelay	0.0551081	55108.1	1	3
0.364317	N0	0	83	FullDelay	0.0551081	55108.1	1	3
0.364745	N0	0	84	LastDelay	0.0555369	55536.9	1	3
0.364745	N0	0	84	FullDelay	0.0555369	55536.9	1	3
0.365174	N0	0	85	LastDelay	0.0555369	55536.9	1	3
0.365174	N0	0	85	FullDelay	0.0555369	55536.9	1	3
0.365603	N0	0	86	LastDelay	0.0559657	55965.7	1	3
0.365603	N0	0	86	FullDelay	0.0559657	55965.7	1	3
0.366032	N0	0	87	LastDelay	0.0559657	55965.7	1	3
0.366032	N0	0	87	FullDelay	0.0559657	55965.7	1	3
0.366461	N0	0	88	LastDelay	0.0563945	56394.5	1	3
0.366461	N0	0	88	FullDelay	0.0563945	56394.5	1	3
0.366889	N0	0	89	LastDelay	0.0563945	56394.5	1	3
0.366889	N0	0	89	FullDelay	0.0563945	56394.5	1	3
0.367318	N0	0	90	LastDelay	0.0568233	56823.3	1	3
0.367318	N0	0	90	FullDelay	0.0568233	56823.3	1	3
0.367747	N0	0	91	LastDelay	0.0568233	56823.3	1	3
0.367747	N0	0	91	FullDelay	0.0568233	56823.3	1	3
0.368176	N0	0	92	LastDelay	0.0572521	57252.1	1	3
0.368176	N0	0	92	FullDelay	0.0572521	57252.1	1	3
0.368605	N0	0	93	LastDelay	0.0572521	57252.1	1	3
0.368605	N0	0	93	FullDelay	0.0572521	57252.1	1	3
0.369033	N0	0	94	LastDelay	0.0576809	57680.9	1	3
0.369033	N0	0	94	FullDelay	0.0576809	57680.9	1	3
0.369462	N0	0	95	LastDelay	0.0576809	57680.9	1	3
0.369462	N0	0	95	FullDelay	0.0576809	57680.9	1	3
0.369891	N0	0	96	LastDelay	0.0581097	58109.7	1	3
0.369891	N0	0	96	FullDelay	0.0581097	58109.7	1	3
0.37032	N0	0	97	LastDelay	0.0581097	58109.7	1	3
0.37032	N0	0	97	FullDelay	0.0581097	58109.7	1	3
0.370749	N0	0	98	LastDelay	0.0585385	58538.5	1	3
0.370749	N0	0	98	FullDelay	0.0585385	58538.5	1	3
0.371177	N0	0	99	LastDelay	0.0585385	58538.5	1	3
0.371177	N0	0	99	FullDelay	0.0585385	58538.5	1	3
0.371606	N0	0	100	LastDelay	0.0589673	58967.3	1	3
0.371606	N0	0	100	FullDelay	0.0589673	58967.3	1	3
0.372035	N0	0	101	LastDelay	0.0589673	58967.3	1	3
0.372035	N0	0	101	FullDelay	0.0589673	58967.3	1	3
0.372464	N0	0	102	LastDelay	0.0593961	59396.1	1	3
0.372464	N0	0	102	FullDelay	0.0593961	59396.1	1	3
0.372893	N0	0	103	LastDelay	0.0593961	59396.1	1	3
0.372893	N0	0	103	FullDelay	0.0593961	59396.1	1	3
0.373321	N0	0	104	LastDelay	0.0598249	59824.9	1	3
0.373321	N0	0	104	FullDelay	0.0598249	59824.9	1	3
0.37375	N0	0	105	LastDelay	0.0598249	59824.9	1	3
0.37375	N0	0	105	FullDelay	0.0598249	59824.9	1	3
0.374179	N0	0	106	LastDelay	0.0602537	60253.7	1	3
0.374179	N0	0	106	FullDelay	0.0602537	60253.7	1	3
0.374608	N0	0	107	LastDelay	0.0602537	60253.7	1	3
0.374608	N0	0	107	FullDelay	0.0602537	60253.7	1	3
0.375037	N0	0	108	LastDelay	0.0606825	60682.5	1	3
0.375037	N0	0	108	FullDelay	0.0606825	60682.5	1	3
0.375465	N0	0	109	LastDelay	0.0606825	60682.5	1	3
0.375465	N0	0	109	FullDelay	0.0606825	60682.5	1	3
0.375894	N0	0	110	LastDelay	0.0611113	61111.3	1	3
0.375894	N0	0	110	FullDelay	0.0611113	61111.3	1	3
0.376323	N0	0	111	LastDelay	0.0611113	61111.3	1	3
0.376323	N0	0	111	FullDelay	0.0611113	61111.3	1	3
0.376752	N0	0	112	LastDelay	0.0615401	61540.1	1	3
0.376752	N0	0	112	FullDelay	0.0615401	61540.1	1	3
0.377181	N0	0	113	LastDelay	0.0615401	61540.1	1	3
0.377181	N0	0	113	FullDelay	0.0615401	61540.1	1	3
0.377609	N0	0	114	LastDelay	0.0619689	61968.9	1	3
0.377609	N0	0	114	FullDelay	0.0619689	61968.9	1	3
0.378038	N0	0	115	LastDelay	0.0619689	61968.9	1	3
0.378038	N0	0	115	FullDelay	0.0619689	61968.9	1	3
0.378467	N0	0	116	LastDelay	0.0623977	62397.7	1	3
0.378467	N0	0	116	FullDelay	0.0623977	62397.7	1	3
0.378896	N0	0	117	LastDelay	0.0623977	62397.7	1	3
0.378896	N0	0	117	FullDelay	0.0623977	62397.7	1	3
0.379325	N0	0	118	LastDelay	0.0628265	62826.5	1	3
0.379325	N0	0	118	FullDelay	0.0628265	62826.5	1	3
0.379753	N0	0	119	LastDelay	0.0628265	62826.5	1	3
0.379753	N0	0	119	FullDelay	0.0628265	62826.5	1	3
0.380182	N0	0	120	LastDelay	0.0632553	63255.3	1	3
0.380182	N0	0	120	FullDelay	0.0632553	63255.3	1	3
0.380611	N0	0	121	LastDelay	0.0632553	63255.3	1	3
0.380611	N0	0	121	FullDelay	0.0632553	63255.3	1	3
0.38104	N0	0	122	LastDelay	0.0636841	63684.1	1	3
0.38104	N0	0	122	FullDelay	0.0636841	63684.1	1	3
0.381469	N0	0	123	LastDelay	0.0636841	63684.1	1	3
0.381469	N0	0	123	FullDelay	0.0636841	63684.1	1	3
0.381897	N0	0	124	LastDelay	0.0641129	64112.9	1	3
0.381897	N0	0	124	FullDelay	0.0641129	64112.9	1	3
0.382326	N0	0	125	LastDelay	0.0641129	64112.9	1	3
0.382326	N0	0	125	FullDelay	0.0641129	64112.9	1	3
0.382755	N0	0	126	LastDelay	0.0645417	64541.7	1	3
0.382755	N0	0	126	FullDelay	0.0645417	64541.7	1	3
0.406561	N0	0	127	LastDelay	0.0508201	50820.1	1	3
0.406561	N0	0	127	FullDelay	0.0508201	50820.1	1	3
0.406989	N0	0	128	LastDelay	0.0512489	51248.9	1	3
0.406989	N0	0	128	FullDelay	0.0512489	51248.9	1	3
0.407418	N0	0	129	LastDelay	0.0512489	51248.9	1	3
0.407418	N0	0	129	FullDelay	0.0512489	51248.9	1	3
0.407847	N0	0	130	LastDelay	0.0516777	51677.7	1	3
0.407847	N0	0	130	FullDelay	0.0516777	51677.7	1	3
0.408276	N0	0	131	LastDelay	0.0516777	51677.7	1	3
0.408276	N0	0	131	FullDelay	0.0516777	51677.7	1	3
0.408705	N0	0	132	LastDelay	0.0521065	52106.5	1	3
0.408705	N0	0	132	FullDelay	0.0521065	52106.5	1	3
0.409133	N0	0	133	LastDelay	0.0521065	52106.5	1	3
0.409133	N0	0	133	FullDelay	0.0521065	52106.5	1	3
0.409562	N0	0	134	LastDelay	0.0525353	52535.3	1	3
0.409562	N0	0	134	FullDelay	0.0525353	52535.3	1	3
0.409991	N0	0	135	LastDelay	0.0525353	52535.3	1	3
0.409991	N0	0	135	FullDelay	0.0525353	52535.3	1	3
0.41042	N0	0	136	LastDelay	0.0529641	52964.1	1	3
0.41042	N0	0	136	FullDelay	0.0529641	52964.1	1	3
0.410849	N0	0	137	LastDelay	0.0529641	52964.1	1	3
0.410849	N0	0	137	FullDelay	0.0529641	52964.1	1	3
0.411277	N0	0	138	LastDelay	0.0533929	53392.9	1	3
0.411277	N0	0	138	FullDelay	0.0533929	53392.9	1	3
0.411706	N0	0	139	LastDelay	0.0533929	53392.9	1	3
0.411706	N0	0	139	FullDelay	0.0533929	53392.9	1	3
0.412135	N0	0	140	LastDelay	0.0538217	53821.7	1	3
0.412135	N0	0	140	FullDelay	0.0538217	53821.7	1	3
0.412564	N0	0	141	LastDelay	0.0538217	53821.7	1	3
0.412564	N0	0	141	FullDelay	0.0538217	53821.7	1	3
0.412993	N0	0	142	LastDelay	0.0542505	54250.5	1	3
0.412993	N0	0	142	FullDelay	0.0542505	54250.5	1	3
0.413421	N0	0	143	LastDelay	0.0542505	54250.5	1	3
0.413421	N0	0	143	FullDelay	0.0542505	54250.5	1	3
0.41385	N0	0	144	LastDelay	0.0546793	54679.3	1	3
0.41385	N0	0	144	FullDelay	0.0546793	54679.3	1	3
0.414279	N0	0	145	LastDelay	0.0546793	54679.3	1	3
0.414279	N0	0	145	FullDelay	0.0546793	54679.3	1	3
0.414708	N0	0	146	LastDelay	0.0551081	55108.1	1	3
0.414708	N0	0	146	FullDelay	0.0551081	55108.1	1	3
0.415137	N0	0	147	LastDelay	0.0551081	55108.1	1	3
0.415137	N0	0	147	FullDelay	0.0551081	55108.1	1	3
0.415565	N0	0	148	LastDelay	0.0555369	55536.9	1	3
0.415565	N0	0	148	FullDelay	0.0555369	55536.9	1	3
0.415994	N0	0	149	LastDelay	0.0555369	55536.9	1	3
0.415994	N0	0	149	FullDelay	0.0555369	55536.9	1	3
0.416423	N0	0	150	LastDelay	0.0559657	55965.7	1	3
0.416423	N0	0	150	FullDelay	0.0559657	55965.7	1	3
0.416852	N0	0	151	LastDelay	0.0559657	55965.7	1	3
0.416852	N0	0	151	FullDelay	0.0559657	55965.7	1	3
0.417281	N0	0	152	LastDelay	0.0563945	56394.5	1	3
0.417281	N0	0	152	FullDelay	0.0563945	56394.5	1	3
0.417709	N0	0	153	LastDelay	0.0563945	56394.5	1	3
0.417709	N0	0	153	FullDelay	0.0563945	56394.5	1	3
0.418138	N0	0	154	LastDelay	0.0568233	56823.3	1	3
0.418138	N0	0	154	FullDelay	0.0568233	56823.3	1	3
0.418567	N0	0	155	LastDelay	0.0568233	56823.3	1	3
0.418567	N0	0	155	FullDelay	0.0568233	56823.3	1	3
0.418996	N0	0	156	LastDelay	0.0572521	57252.1	1	3
0.418996	N0	0	156	FullDelay	0.0572521	57252.1	1	3
0.419425	N0	0	157	LastDelay	0.0572521	57252.1	1	3
0.419425	N0	0	157	FullDelay	0.0572521	57252.1	1	3
0.419853	N0	0	158	LastDelay	0.0576809	57680.9	1	3
0.419853	N0	0	158	FullDelay	0.0576809	57680.9	1	3
0.420282	N0	0	159	LastDelay	0.0576809	57680.9	1	3
0.420282	N0	0	159	FullDelay	0.0576809	57680.9	1	3
0.420711	N0	0	160	LastDelay	0.0581097	58109.7	1	3
0.420711	N0	0	160	FullDelay	0.0581097	58109.7	1	3
0.42114	N0	0	161	LastDelay	0.0581097	58109.7	1	3
0.42114	N0	0	161	FullDelay	0.0581097	58109.7	1	3
0.421569	N0	0	162	LastDelay	0.0585385	58538.5	1	3
0.421569	N0	0	162	FullDelay	0.0585385	58538.5	1	3
0.421997	N0	0	163	LastDelay	0.0585385	58538.5	1	3
0.421997	N0	0	163	FullDelay	0.0585385	58538.5	1	3
0.422426	N0	0	164	LastDelay	0.0589673	58967.3	1	3
0.422426	N0	0	164	FullDelay	0.0589673	58967.3	1	3
0.422855	N0	0	165	LastDelay	0.0589673	58967.3	1	3
0.422855	N0	0	165	FullDelay	0.0589673	58967.3	1	3
0.423284	N0	0	166	LastDelay	0.0593961	59396.1	1	3
0.423284	N0	0	166	FullDelay	0.0593961	59396.1	1	3
0.423713	N0	0	167	LastDelay	0.0593961	59396.1	1	3
0.423713	N0	0	167	FullDelay	0.0593961	59396.1	1	3
0.424141	N0	0	168	LastDelay	0.0598249	59824.9	1	3
0.424141	N0	0	168	FullDelay	0.0598249	59824.9	1	3
0.42457	N0	0	169	LastDelay	0.0598249	59824.9	1	3
0.42457	N0	0	169	FullDelay	0.0598249	59824.9	1	3
0.424999	N0	0	170	LastDelay	0.0602537	60253.7	1	3
0.424999	N0	0	170	FullDelay	0.0602537	60253.7	1	3
0.425428	N0	0	171	LastDelay	0.0602537	60253.7	1	3
0.425428	N0	0	171	FullDelay	0.0602537	60253.7	1	3
0.425857	N0	0	172	LastDelay	0.0606825	60682.5	1	3
0.425857	N0	0	172	FullDelay	0.0606825	60682.5	1	3
0.426285	N0	0	173	LastDelay	0.0606825	60682.5	1	3
0.426285	N0	0	173	FullDelay	0.0606825	60682.5	1	3
0.426714	N0	0	174	LastDelay	0.0611113	61111.3	1	3
0.426714	N0	0	174	FullDelay	0.0611113	61111.3	1	3
0.427143	N0	0	175	LastDelay	0.0611113	61111.3	1	3
0.427143	N0	0	175	FullDelay	0.0611113	61111.3	1	3
0.427572	N0	0	176	LastDelay	0.0615401	61540.1	1	3
0.427572	N0	0	176	FullDelay	0.0615401	61540.1	1	3
0.428001	N0	0	177	LastDelay	0.0615401	61540.1	1	3
0.428001	N0	0	177	FullDelay	0.0615401	61540.1	1	3
0.428429	N0	0	178	LastDelay	0.0619689	61968.9	1	3
0.428429	N0	0	178	FullDelay	0.0619689	61968.9	1	3
0.428858	N0	0	179	LastDelay	0.0619689	61968.9	1	3
0.428858	N0	0	179	FullDelay	0.0619689	61968.9	1	3
0.429287	N0	0	180	LastDelay	0.0623977	62397.7	1	3
0.429287	N0	0	180	FullDelay	0.0623977	62397.7	1	3
0.429716	N0	0	181	LastDelay	0.0623977	62397.7	1	3
0.429716	N0	0	181	FullDelay	0.0623977	62397.7	1	3
0.430145	N0	0	182	LastDelay	0.0628265	62826.5	1	3
0.430145	N0	0	182	FullDelay	0.0628265	62826.5	1	3
0.430573	N0	0	183	LastDelay	0.0628265	62826.5	1	3
0.430573	N0	0	183	FullDelay	0.0628265	62826.5	1	3
0.431002	N0	0	184	LastDelay	0.0632553	63255.3	1	3
0.431002	N0	0	184	FullDelay	0.0632553	63255.3	1	3
0.431431	N0	0	185	LastDelay	0.0632553	63255.3	1	3
0.431431	N0	0	185	FullDelay	0.0632553	63255.3	1	3
0.43186	N0	0	186	LastDelay	0.0636841	63684.1	1	3
0.43186	N0	0	186	FullDelay	0.0636841	63684.1	1	3
0.432289	N0	0	187	LastDelay	0.0636841	63684.1	1	3
0.432289	N0	0	187	FullDelay	0.0636841	63684.1	1	3
0.432717	N0	0	188	LastDelay	0.0641129	64112.9	1	3
0.432717	N0	0	188	FullDelay	0.0641129	64112.9	1	3
0.433146	N0	0	189	LastDelay	0.0641129	64112.9	1	3
0.433146	N0	0	189	FullDelay	0.0641129	64112.9	1	3
0.433575	N0	0	190	LastDelay	0.0645417	64541.7	1	3
0.433575	N0	0	190	FullDelay	0.0645417	64541.7	1	3
0.434004	N0	0	191	LastDelay	0.0645417	64541.7	1	3
0.434004	N0	0	191	FullDelay	0.0645417	64541.7	1	3
0.434433	N0	0	192	LastDelay	0.0649705	64970.5	1	3
0.434433	N0	0	192	FullDelay	0.0649705	64970.5	1	3
0.434861	N0	0	193	LastDelay	0.0649705	64970.5	1	3
0.434861	N0	0	193	FullDelay	0.0649705	64970.5	1	3
0.43529	N0	0	194	LastDelay	0.0653993	65399.3	1	3
0.43529	N0	0	194	FullDelay	0.0653993	65399.3	1	3
0.435719	N0	0	195	LastDelay	0.0653993	65399.3	1	3
0.435719	N0	0	195	FullDelay	0.0653993	65399.3	1	3
0.436148	N0	0	196	LastDelay	0.0658281	65828.1	1	3
0.436148	N0	0	196	FullDelay	0.0658281	65828.1	1	3
0.436577	N0	0	197	LastDelay	0.0658281	65828.1	1	3
0.436577	N0	0	197	FullDelay	0.0658281	65828.1	1	3
0.437005	N0	0	198	LastDelay	0.0662569	66256.9	1	3
0.437005	N0	0	198	FullDelay	0.0662569	66256.9	1	3
0.437434	N0	0	199	LastDelay	0.0662569	66256.9	1	3
0.437434	N0	0	199	FullDelay	0.0662569	66256.9	1	3
0.437863	N0	0	200	LastDelay	0.0666857	66685.7	1	3
0.437863	N0	0	200	FullDelay	0.0666857	66685.7	1	3
0.438292	N0	0	201	LastDelay	0.0666857	66685.7	1	3
0.438292	N0	0	201	FullDelay	0.0666857	66685.7	1	3
0.438721	N0	0	202	LastDelay	0.0671145	67114.5	1	3
0.438721	N0	0	202	FullDelay	0.0671145	67114.5	1	3
0.439149	N0	0	203	LastDelay	0.0671145	67114.5	1	3
0.439149	N0	0	203	FullDelay	0.0671145	67114.5	1	3
0.439578	N0	0	204	LastDelay	0.0675433	67543.3	1	3
0.439578	N0	0	204	FullDelay	0.0675433	67543.3	1	3
0.440007	N0	0	205	LastDelay	0.0675433	67543.3	1	3
0.440007	N0	0	205	FullDelay	0.0675433	67543.3	1	3
0.440436	N0	0	206	LastDelay	0.0679721	67972.1	1	3
0.440436	N0	0	206	FullDelay	0.0679721	67972.1	1	3
0.440865	N0	0	207	LastDelay	0.0679721	67972.1	1	3
0.440865	N0	0	207	FullDelay	0.0679721	67972.1	1	3
0.441293	N0	0	208	LastDelay	0.0684009	68400.9	1	3
0.441293	N0	0	208	FullDelay	0.0684009	68400.9	1	3
0.441722	N0	0	209	LastDelay	0.0684009	68400.9	1	3
0.441722	N0	0	209	FullDelay	0.0684009	68400.9	1	3
0.442151	N0	0	210	LastDelay	0.0688297	68829.7	1	3
0.442151	N0	0	210	FullDelay	0.0688297	68829.7	1	3
