Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
5.3	N5	combined	Drop	0	0	0	0
5.35	N0	combined	Drop	0	0	0	0
5.35	N1	combined	Drop	0	0	0	0
5.35	N2	combined	Drop	0	0	0	0
5.35	N3	combined	Drop	0	0	0	0
5.35	N4	combined	Drop	0	0	0	0
5.35	N5	combined	Drop	0	0	0	0
5.4	N0	combined	Drop	0	0	0	0
5.4	N1	combined	Drop	0	0	0	0
5.4	N2	combined	Drop	0	0	0	0
5.4	N3	combined	Drop	0	0	0	0
5.4	N4	combined	Drop	0	0	0	0
5.4	N5	combined	Drop	0	0	0	0
5.45	N0	combined	Drop	0	0	0	0
5.45	N1	combined	Drop	0	0	0	0
5.45	N2	combined	Drop	0	0	0	0
5.45	N3	combined	Drop	0	0	0	0
5.45	N4	combined	Drop	0	0	0	0
5.45	N5	combined	Drop	0	0	0	0
5.5	N0	combined	Drop	0	0	0	0
5.5	N1	combined	Drop	0	0	0	0
5.5	N2	combined	Drop	0	0	0	0
5.5	N3	combined	Drop	0	0	0	0
5.5	N4	combined	Drop	0	0	0	0
5.5	N5	combined	Drop	0	0	0	0
5.55	N0	combined	Drop	0	0	0	0
5.55	N1	combined	Drop	0	0	0	0
5.55	N2	combined	Drop	0	0	0	0
5.55	N3	combined	Drop	0	0	0	0
5.55	N4	combined	Drop	0	0	0	0
5.55	N5	combined	Drop	0	0	0	0
5.6	N0	combined	Drop	0	0	0	0
5.6	N1	combined	Drop	0	0	0	0
5.6	N2	combined	Drop	0	0	0	0
5.6	N3	combined	Drop	0	0	0	0
5.6	N4	combined	Drop	0	0	0	0
5.6	N5	combined	Drop	0	0	0	0
5.65	N0	combined	Drop	0	0	0	0
5.65	N1	combined	Drop	0	0	0	0
5.65	N2	combined	Drop	0	0	0	0
5.65	N3	combined	Drop	0	0	0	0
5.65	N4	combined	Drop	0	0	0	0
5.65	N5	combined	Drop	0	0	0	0
5.7	N0	combined	Drop	0	0	0	0
5.7	N1	combined	Drop	0	0	0	0
5.7	N2	combined	Drop	0	0	0	0
5.7	N3	combined	Drop	0	0	0	0
5.7	N4	combined	Drop	0	0	0	0
5.7	N5	combined	Drop	0	0	0	0
5.75	N0	combined	Drop	0	0	0	0
5.75	N1	combined	Drop	0	0	0	0
5.75	N2	combined	Drop	0	0	0	0
5.75	N3	combined	Drop	0	0	0	0
5.75	N4	combined	Drop	0	0	0	0
5.75	N5	combined	Drop	0	0	0	0
5.8	N0	combined	Drop	0	0	0	0
5.8	N1	combined	Drop	0	0	0	0
5.8	N2	combined	Drop	0	0	0	0
5.8	N3	combined	Drop	0	0	0	0
5.8	N4	combined	Drop	0	0	0	0
5.8	N5	combined	Drop	0	0	0	0
5.85	N0	combined	Drop	0	0	0	0
5.85	N1	combined	Drop	0	0	0	0
5.85	N2	combined	Drop	0	0	0	0
5.85	N3	combined	Drop	0	0	0	0
5.85	N4	combined	Drop	0	0	0	0
5.85	N5	combined	Drop	0	0	0	0
5.9	N0	combined	Drop	0	0	0	0
5.9	N1	combined	Drop	0	0	0	0
5.9	N2	combined	Drop	0	0	0	0
5.9	N3	combined	Drop	0	0	0	0
5.9	N4	combined	Drop	0	0	0	0
5.9	N5	combined	Drop	0	0	0	0
5.95	N0	combined	Drop	0	0	0	0
5.95	N1	combined	Drop	0	0	0	0
5.95	N2	combined	Drop	0	0	0	0
5.95	N3	combined	Drop	0	0	0	0
5.95	N4	combined	Drop	0	0	0	0
5.95	N5	combined	Drop	0	0	0	0
6	N0	combined	Drop	0	0	0	0
6	N1	combined	Drop	0	0	0	0
6	N2	combined	Drop	0	0	0	0
6	N3	combined	Drop	0	0	0	0
6	N4	combined	Drop	0	0	0	0
6	N5	combined	Drop	0	0	0	0
6.05	N0	combined	Drop	0	0	0	0
6.05	N1	combined	Drop	0	0	0	0
6.05	N2	combined	Drop	0	0	0	0
6.05	N3	combined	Drop	0	0	0	0
6.05	N4	combined	Drop	0	0	0	0
6.05	N5	combined	Drop	0	0	0	0
6.1	N0	combined	Drop	0	0	0	0
6.1	N1	combined	Drop	0	0	0	0
6.1	N2	combined	Drop	0	0	0	0
6.1	N3	combined	Drop	0	0	0	0
6.1	N4	combined	Drop	0	0	0	0
6.1	N5	combined	Drop	0	0	0	0
6.15	N0	combined	Drop	0	0	0	0
6.15	N1	combined	Drop	0	0	0	0
6.15	N2	combined	Drop	0	0	0	0
6.15	N3	combined	Drop	0	0	0	0
6.15	N4	combined	Drop	0	0	0	0
6.15	N5	combined	Drop	0	0	0	0
6.2	N0	combined	Drop	0	0	0	0
6.2	N1	combined	Drop	0	0	0	0
6.2	N2	combined	Drop	0	0	0	0
6.2	N3	combined	Drop	0	0	0	0
6.2	N4	combined	Drop	0	0	0	0
6.2	N5	combined	Drop	0	0	0	0
6.25	N0	combined	Drop	0	0	0	0
6.25	N1	combined	Drop	0	0	0	0
6.25	N2	combined	Drop	0	0	0	0
6.25	N3	combined	Drop	0	0	0	0
6.25	N4	combined	Drop	0	0	0	0
6.25	N5	combined	Drop	0	0	0	0
6.3	N0	combined	Drop	0	0	0	0
6.3	N1	combined	Drop	0	0	0	0
6.3	N2	combined	Drop	0	0	0	0
6.3	N3	combined	Drop	0	0	0	0
6.3	N4	combined	Drop	0	0	0	0
6.3	N5	combined	Drop	0	0	0	0
6.35	N0	combined	Drop	0	0	0	0
6.35	N1	combined	Drop	0	0	0	0
6.35	N2	combined	Drop	0	0	0	0
6.35	N3	combined	Drop	0	0	0	0
6.35	N4	combined	Drop	0	0	0	0
6.35	N5	combined	Drop	0	0	0	0
6.4	N0	combined	Drop	0	0	0	0
6.4	N1	combined	Drop	0	0	0	0
6.4	N2	combined	Drop	0	0	0	0
6.4	N3	combined	Drop	0	0	0	0
6.4	N4	combined	Drop	0	0	0	0
6.4	N5	combined	Drop	0	0	0	0
6.45	N0	combined	Drop	0	0	0	0
6.45	N1	combined	Drop	0	0	0	0
6.45	N2	combined	Drop	0	0	0	0
6.45	N3	combined	Drop	0	0	0	0
6.45	N4	combined	Drop	0	0	0	0
6.45	N5	combined	Drop	0	0	0	0
6.5	N0	combined	Drop	0	0	0	0
6.5	N1	combined	Drop	0	0	0	0
6.5	N2	combined	Drop	0	0	0	0
6.5	N3	combined	Drop	0	0	0	0
6.5	N4	combined	Drop	0	0	0	0
6.5	N5	combined	Drop	0	0	0	0
6.55	N0	combined	Drop	0	0	0	0
6.55	N1	combined	Drop	0	0	0	0
6.55	N2	combined	Drop	0	0	0	0
6.55	N3	combined	Drop	0	0	0	0
6.55	N4	combined	Drop	0	0	0	0
6.55	N5	combined	Drop	0	0	0	0
6.6	N0	combined	Drop	0	0	0	0
6.6	N1	combined	Drop	0	0	0	0
6.6	N2	combined	Drop	0	0	0	0
6.6	N3	combined	Drop	0	0	0	0
6.6	N4	combined	Drop	0	0	0	0
6.6	N5	combined	Drop	0	0	0	0
6.65	N0	combined	Drop	0	0	0	0
6.65	N1	combined	Drop	0	0	0	0
6.65	N2	combined	Drop	0	0	0	0
6.65	N3	combined	Drop	0	0	0	0
6.65	N4	combined	Drop	0	0	0	0
6.65	N5	combined	Drop	0	0	0	0
6.7	N0	combined	Drop	0	0	0	0
6.7	N1	combined	Drop	0	0	0	0
6.7	N2	combined	Drop	0	0	0	0
6.7	N3	combined	Drop	0	0	0	0
6.7	N4	combined	Drop	0	0	0	0
6.7	N5	combined	Drop	0	0	0	0
6.75	N0	combined	Drop	0	0	0	0
6.75	N1	combined	Drop	0	0	0	0
6.75	N2	combined	Drop	0	0	0	0
6.75	N3	combined	Drop	0	0	0	0
6.75	N4	combined	Drop	0	0	0	0
6.75	N5	combined	Drop	0	0	0	0
6.8	N0	combined	Drop	0	0	0	0
6.8	N1	combined	Drop	0	0	0	0
6.8	N2	combined	Drop	0	0	0	0
6.8	N3	combined	Drop	0	0	0	0
6.8	N4	combined	Drop	0	0	0	0
6.8	N5	combined	Drop	0	0	0	0
6.85	N0	combined	Drop	0	0	0	0
6.85	N1	combined	Drop	0	0	0	0
6.85	N2	combined	Drop	0	0	0	0
6.85	N3	combined	Drop	0	0	0	0
6.85	N4	combined	Drop	0	0	0	0
6.85	N5	combined	Drop	0	0	0	0
6.9	N0	combined	Drop	0	0	0	0
6.9	N1	combined	Drop	0	0	0	0
6.9	N2	combined	Drop	0	0	0	0
6.9	N3	combined	Drop	0	0	0	0
6.9	N4	combined	Drop	0	0	0	0
6.9	N5	combined	Drop	0	0	0	0
6.95	N0	combined	Drop	0	0	0	0
6.95	N1	combined	Drop	0	0	0	0
6.95	N2	combined	Drop	0	0	0	0
6.95	N3	combined	Drop	0	0	0	0
6.95	N4	combined	Drop	0	0	0	0
6.95	N5	combined	Drop	0	0	0	0
7	N0	combined	Drop	0	0	0	0
7	N1	combined	Drop	0	0	0	0
7	N2	combined	Drop	0	0	0	0
7	N3	combined	Drop	0	0	0	0
7	N4	combined	Drop	0	0	0	0
7	N5	combined	Drop	0	0	0	0
7.05	N0	combined	Drop	0	0	0	0
7.05	N1	combined	Drop	0	0	0	0
7.05	N2	combined	Drop	0	0	0	0
7.05	N3	combined	Drop	0	0	0	0
7.05	N4	combined	Drop	0	0	0	0
7.05	N5	combined	Drop	0	0	0	0
7.1	N0	combined	Drop	0	0	0	0
7.1	N1	combined	Drop	0	0	0	0
7.1	N2	combined	Drop	0	0	0	0
7.1	N3	combined	Drop	0	0	0	0
7.1	N4	combined	Drop	0	0	0	0
7.1	N5	combined	Drop	0	0	0	0
7.15	N0	combined	Drop	0	0	0	0
7.15	N1	combined	Drop	0	0	0	0
7.15	N2	combined	Drop	0	0	0	0
7.15	N3	combined	Drop	0	0	0	0
7.15	N4	combined	Drop	0	0	0	0
7.15	N5	combined	Drop	0	0	0	0
7.2	N0	combined	Drop	0	0	0	0
7.2	N1	combined	Drop	0	0	0	0
7.2	N2	combined	Drop	0	0	0	0
7.2	N3	combined	Drop	0	0	0	0
7.2	N4	combined	Drop	0	0	0	0
7.2	N5	combined	Drop	0	0	0	0
7.25	N0	combined	Drop	0	0	0	0
7.25	N1	combined	Drop	0	0	0	0
7.25	N2	combined	Drop	0	0	0	0
7.25	N3	combined	Drop	0	0	0	0
7.25	N4	combined	Drop	0	0	0	0
7.25	N5	combined	Drop	0	0	0	0
7.3	N0	combined	Drop	0	0	0	0
7.3	N1	combined	Drop	0	0	0	0
7.3	N2	combined	Drop	0	0	0	0
7.3	N3	combined	Drop	0	0	0	0
7.3	N4	combined	Drop	0	0	0	0
7.3	N5	combined	Drop	0	0	0	0
7.35	N0	combined	Drop	0	0	0	0
7.35	N1	combined	Drop	0	0	0	0
7.35	N2	combined	Drop	0	0	0	0
7.35	N3	combined	Drop	0	0	0	0
7.35	N4	combined	Drop	0	0	0	0
7.35	N5	combined	Drop	0	0	0	0
7.4	N0	combined	Drop	0	0	0	0
7.4	N1	combined	Drop	0	0	0	0
7.4	N2	combined	Drop	0	0	0	0
7.4	N3	combined	Drop	0	0	0	0
7.4	N4	combined	Drop	0	0	0	0
7.4	N5	combined	Drop	0	0	0	0
7.45	N0	combined	Drop	0	0	0	0
7.45	N1	combined	Drop	0	0	0	0
7.45	N2	combined	Drop	0	0	0	0
7.45	N3	combined	Drop	0	0	0	0
7.45	N4	combined	Drop	0	0	0	0
7.45	N5	combined	Drop	0	0	0	0
7.5	N0	combined	Drop	0	0	0	0
7.5	N1	combined	Drop	0	0	0	0
7.5	N2	combined	Drop	0	0	0	0
7.5	N3	combined	Drop	0	0	0	0
7.5	N4	combined	Drop	0	0	0	0
7.5	N5	combined	Drop	0	0	0	0
7.55	N0	combined	Drop	0	0	0	0
7.55	N1	combined	Drop	0	0	0	0
7.55	N2	combined	Drop	0	0	0	0
7.55	N3	combined	Drop	0	0	0	0
7.55	N4	combined	Drop	0	0	0	0
7.55	N5	combined	Drop	0	0	0	0
7.6	N0	combined	Drop	0	0	0	0
7.6	N1	combined	Drop	0	0	0	0
7.6	N2	combined	Drop	0	0	0	0
7.6	N3	combined	Drop	0	0	0	0
7.6	N4	combined	Drop	0	0	0	0
7.6	N5	combined	Drop	0	0	0	0
7.65	N0	combined	Drop	0	0	0	0
7.65	N1	combined	Drop	0	0	0	0
7.65	N2	combined	Drop	0	0	0	0
7.65	N3	combined	Drop	0	0	0	0
7.65	N4	combined	Drop	0	0	0	0
7.65	N5	combined	Drop	0	0	0	0
7.7	N0	combined	Drop	0	0	0	0
7.7	N1	combined	Drop	0	0	0	0
7.7	N2	combined	Drop	0	0	0	0
7.7	N3	combined	Drop	0	0	0	0
7.7	N4	combined	Drop	0	0	0	0
7.7	N5	combined	Drop	0	0	0	0
7.75	N0	combined	Drop	0	0	0	0
7.75	N1	combined	Drop	0	0	0	0
7.75	N2	combined	Drop	0	0	0	0
7.75	N3	combined	Drop	0	0	0	0
7.75	N4	combined	Drop	0	0	0	0
7.75	N5	combined	Drop	0	0	0	0
7.8	N0	combined	Drop	0	0	0	0
7.8	N1	combined	Drop	0	0	0	0
7.8	N2	combined	Drop	0	0	0	0
7.8	N3	combined	Drop	0	0	0	0
7.8	N4	combined	Drop	0	0	0	0
7.8	N5	combined	Drop	0	0	0	0
7.85	N0	combined	Drop	0	0	0	0
7.85	N1	combined	Drop	0	0	0	0
7.85	N2	combined	Drop	0	0	0	0
7.85	N3	combined	Drop	0	0	0	0
7.85	N4	combined	Drop	0	0	0	0
7.85	N5	combined	Drop	0	0	0	0
7.9	N0	combined	Drop	0	0	0	0
7.9	N1	combined	Drop	0	0	0	0
7.9	N2	combined	Drop	0	0	0	0
7.9	N3	combined	Drop	0	0	0	0
7.9	N4	combined	Drop	0	0	0	0
7.9	N5	combined	Drop	0	0	0	0
7.95	N0	combined	Drop	0	0	0	0
7.95	N1	combined	Drop	0	0	0	0
7.95	N2	combined	Drop	0	0	0	0
7.95	N3	combined	Drop	0	0	0	0
7.95	N4	combined	Drop	0	0	0	0
7.95	N5	combined	Drop	0	0	0	0
8	N0	combined	Drop	0	0	0	0
8	N1	combined	Drop	0	0	0	0
8	N2	combined	Drop	0	0	0	0
8	N3	combined	Drop	0	0	0	0
8	N4	combined	Drop	0	0	0	0
8	N5	combined	Drop	0	0	0	0
8.05	N0	combined	Drop	0	0	0	0
8.05	N1	combined	Drop	0	0	0	0
8.05	N2	combined	Drop	0	0	0	0
8.05	N3	combined	Drop	0	0	0	0
8.05	N4	combined	Drop	0	0	0	0
8.05	N5	combined	Drop	0	0	0	0
8.1	N0	combined	Drop	0	0	0	0
8.1	N1	combined	Drop	0	0	0	0
8.1	N2	combined	Drop	0	0	0	0
8.1	N3	combined	Drop	0	0	0	0
8.1	N4	combined	Drop	0	0	0	0
8.1	N5	combined	Drop	0	0	0	0
8.15	N0	combined	Drop	0	0	0	0
8.15	N1	combined	Drop	0	0	0	0
8.15	N2	combined	Drop	0	0	0	0
8.15	N3	combined	Drop	0	0	0	0
8.15	N4	combined	Drop	0	0	0	0
8.15	N5	combined	Drop	0	0	0	0
8.2	N0	combined	Drop	0	0	0	0
8.2	N1	combined	Drop	0	0	0	0
8.2	N2	combined	Drop	0	0	0	0
8.2	N3	combined	Drop	0	0	0	0
8.2	N4	combined	Drop	0	0	0	0
8.2	N5	combined	Drop	0	0	0	0
8.25	N0	combined	Drop	0	0	0	0
8.25	N1	combined	Drop	0	0	0	0
8.25	N2	combined	Drop	0	0	0	0
8.25	N3	combined	Drop	0	0	0	0
8.25	N4	combined	Drop	0	0	0	0
8.25	N5	combined	Drop	0	0	0	0
8.3	N0	combined	Drop	0	0	0	0
8.3	N1	combined	Drop	0	0	0	0
8.3	N2	combined	Drop	0	0	0	0
8.3	N3	combined	Drop	0	0	0	0
8.3	N4	combined	Drop	0	0	0	0
8.3	N5	combined	Drop	0	0	0	0
8.35	N0	combined	Drop	0	0	0	0
8.35	N1	combined	Drop	0	0	0	0
8.35	N2	combined	Drop	0	0	0	0
8.35	N3	combined	Drop	0	0	0	0
8.35	N4	combined	Drop	0	0	0	0
8.35	N5	combined	Drop	0	0	0	0
8.4	N0	combined	Drop	0	0	0	0
8.4	N1	combined	Drop	0	0	0	0
8.4	N2	combined	Drop	0	0	0	0
8.4	N3	combined	Drop	0	0	0	0
8.4	N4	combined	Drop	0	0	0	0
8.4	N5	combined	Drop	0	0	0	0
8.45	N0	combined	Drop	0	0	0	0
8.45	N1	combined	Drop	0	0	0	0
8.45	N2	combined	Drop	0	0	0	0
8.45	N3	combined	Drop	0	0	0	0
8.45	N4	combined	Drop	0	0	0	0
8.45	N5	combined	Drop	0	0	0	0
8.5	N0	combined	Drop	0	0	0	0
8.5	N1	combined	Drop	0	0	0	0
8.5	N2	combined	Drop	0	0	0	0
8.5	N3	combined	Drop	0	0	0	0
8.5	N4	combined	Drop	0	0	0	0
8.5	N5	combined	Drop	0	0	0	0
8.55	N0	combined	Drop	0	0	0	0
8.55	N1	combined	Drop	0	0	0	0
8.55	N2	combined	Drop	0	0	0	0
8.55	N3	combined	Drop	0	0	0	0
8.55	N4	combined	Drop	0	0	0	0
8.55	N5	combined	Drop	0	0	0	0
8.6	N0	combined	Drop	0	0	0	0
8.6	N1	combined	Drop	0	0	0	0
8.6	N2	combined	Drop	0	0	0	0
8.6	N3	combined	Drop	0	0	0	0
8.6	N4	combined	Drop	0	0	0	0
8.6	N5	combined	Drop	0	0	0	0
8.65	N0	combined	Drop	0	0	0	0
8.65	N1	combined	Drop	0	0	0	0
8.65	N2	combined	Drop	0	0	0	0
8.65	N3	combined	Drop	0	0	0	0
8.65	N4	combined	Drop	0	0	0	0
8.65	N5	combined	Drop	0	0	0	0
8.7	N0	combined	Drop	0	0	0	0
8.7	N1	combined	Drop	0	0	0	0
8.7	N2	combined	Drop	0	0	0	0
8.7	N3	combined	Drop	0	0	0	0
8.7	N4	combined	Drop	0	0	0	0
8.7	N5	combined	Drop	0	0	0	0
8.75	N0	combined	Drop	0	0	0	0
8.75	N1	combined	Drop	0	0	0	0
8.75	N2	combined	Drop	0	0	0	0
8.75	N3	combined	Drop	0	0	0	0
8.75	N4	combined	Drop	0	0	0	0
8.75	N5	combined	Drop	0	0	0	0
8.8	N0	combined	Drop	0	0	0	0
8.8	N1	combined	Drop	0	0	0	0
8.8	N2	combined	Drop	0	0	0	0
8.8	N3	combined	Drop	0	0	0	0
8.8	N4	combined	Drop	0	0	0	0
8.8	N5	combined	Drop	0	0	0	0
8.85	N0	combined	Drop	0	0	0	0
8.85	N1	combined	Drop	0	0	0	0
8.85	N2	combined	Drop	0	0	0	0
8.85	N3	combined	Drop	0	0	0	0
8.85	N4	combined	Drop	0	0	0	0
8.85	N5	combined	Drop	0	0	0	0
8.9	N0	combined	Drop	0	0	0	0
8.9	N1	combined	Drop	0	0	0	0
8.9	N2	combined	Drop	0	0	0	0
8.9	N3	combined	Drop	0	0	0	0
8.9	N4	combined	Drop	0	0	0	0
8.9	N5	combined	Drop	0	0	0	0
8.95	N0	combined	Drop	0	0	0	0
8.95	N1	combined	Drop	0	0	0	0
8.95	N2	combined	Drop	0	0	0	0
8.95	N3	combined	Drop	0	0	0	0
8.95	N4	combined	Drop	0	0	0	0
8.95	N5	combined	Drop	0	0	0	0
9	N0	combined	Drop	0	0	0	0
9	N1	combined	Drop	0	0	0	0
9	N2	combined	Drop	0	0	0	0
9	N3	combined	Drop	0	0	0	0
9	N4	combined	Drop	0	0	0	0
9	N5	combined	Drop	0	0	0	0
9.05	N0	combined	Drop	0	0	0	0
9.05	N1	combined	Drop	0	0	0	0
9.05	N2	combined	Drop	0	0	0	0
9.05	N3	combined	Drop	0	0	0	0
9.05	N4	combined	Drop	0	0	0	0
9.05	N5	combined	Drop	0	0	0	0
9.1	N0	combined	Drop	0	0	0	0
9.1	N1	combined	Drop	0	0	0	0
9.1	N2	combined	Drop	0	0	0	0
9.1	N3	combined	Drop	0	0	0	0
9.1	N4	combined	Drop	0	0	0	0
9.1	N5	combined	Drop	0	0	0	0
9.15	N0	combined	Drop	0	0	0	0
9.15	N1	combined	Drop	0	0	0	0
9.15	N2	combined	Drop	0	0	0	0
9.15	N3	combined	Drop	0	0	0	0
9.15	N4	combined	Drop	0	0	0	0
9.15	N5	combined	Drop	0	0	0	0
9.2	N0	combined	Drop	0	0	0	0
9.2	N1	combined	Drop	0	0	0	0
9.2	N2	combined	Drop	0	0	0	0
9.2	N3	combined	Drop	0	0	0	0
9.2	N4	combined	Drop	0	0	0	0
9.2	N5	combined	Drop	0	0	0	0
9.25	N0	combined	Drop	0	0	0	0
9.25	N1	combined	Drop	0	0	0	0
9.25	N2	combined	Drop	0	0	0	0
9.25	N3	combined	Drop	0	0	0	0
9.25	N4	combined	Drop	0	0	0	0
9.25	N5	combined	Drop	0	0	0	0
9.3	N0	combined	Drop	0	0	0	0
9.3	N1	combined	Drop	0	0	0	0
9.3	N2	combined	Drop	0	0	0	0
9.3	N3	combined	Drop	0	0	0	0
9.3	N4	combined	Drop	0	0	0	0
9.3	N5	combined	Drop	0	0	0	0
9.35	N0	combined	Drop	0	0	0	0
9.35	N1	combined	Drop	0	0	0	0
9.35	N2	combined	Drop	0	0	0	0
9.35	N3	combined	Drop	0	0	0	0
9.35	N4	combined	Drop	0	0	0	0
9.35	N5	combined	Drop	0	0	0	0
9.4	N0	combined	Drop	0	0	0	0
9.4	N1	combined	Drop	0	0	0	0
9.4	N2	combined	Drop	0	0	0	0
9.4	N3	combined	Drop	0	0	0	0
9.4	N4	combined	Drop	0	0	0	0
9.4	N5	combined	Drop	0	0	0	0
9.45	N0	combined	Drop	0	0	0	0
9.45	N1	combined	Drop	0	0	0	0
9.45	N2	combined	Drop	0	0	0	0
9.45	N3	combined	Drop	0	0	0	0
9.45	N4	combined	Drop	0	0	0	0
9.45	N5	combined	Drop	0	0	0	0
9.5	N0	combined	Drop	0	0	0	0
9.5	N1	combined	Drop	0	0	0	0
9.5	N2	combined	Drop	0	0	0	0
9.5	N3	combined	Drop	0	0	0	0
9.5	N4	combined	Drop	0	0	0	0
9.5	N5	combined	Drop	0	0	0	0
9.55	N0	combined	Drop	0	0	0	0
9.55	N1	combined	Drop	0	0	0	0
9.55	N2	combined	Drop	0	0	0	0
9.55	N3	combined	Drop	0	0	0	0
9.55	N4	combined	Drop	0	0	0	0
9.55	N5	combined	Drop	0	0	0	0
9.6	N0	combined	Drop	0	0	0	0
9.6	N1	combined	Drop	0	0	0	0
9.6	N2	combined	Drop	0	0	0	0
9.6	N3	combined	Drop	0	0	0	0
9.6	N4	combined	Drop	0	0	0	0
9.6	N5	combined	Drop	0	0	0	0
9.65	N0	combined	Drop	0	0	0	0
9.65	N1	combined	Drop	0	0	0	0
9.65	N2	combined	Drop	0	0	0	0
9.65	N3	combined	Drop	0	0	0	0
9.65	N4	combined	Drop	0	0	0	0
9.65	N5	combined	Drop	0	0	0	0
9.7	N0	combined	Drop	0	0	0	0
9.7	N1	combined	Drop	0	0	0	0
9.7	N2	combined	Drop	0	0	0	0
9.7	N3	combined	Drop	0	0	0	0
9.7	N4	combined	Drop	0	0	0	0
9.7	N5	combined	Drop	0	0	0	0
9.75	N0	combined	Drop	0	0	0	0
9.75	N1	combined	Drop	0	0	0	0
9.75	N2	combined	Drop	0	0	0	0
9.75	N3	combined	Drop	0	0	0	0
9.75	N4	combined	Drop	0	0	0	0
9.75	N5	combined	Drop	0	0	0	0
9.8	N0	combined	Drop	0	0	0	0
9.8	N1	combined	Drop	0	0	0	0
9.8	N2	combined	Drop	0	0	0	0
9.8	N3	combined	Drop	0	0	0	0
9.8	N4	combined	Drop	0	0	0	0
9.8	N5	combined	Drop	0	0	0	0
9.85	N0	combined	Drop	0	0	0	0
9.85	N1	combined	Drop	0	0	0	0
9.85	N2	combined	Drop	0	0	0	0
9.85	N3	combined	Drop	0	0	0	0
9.85	N4	combined	Drop	0	0	0	0
9.85	N5	combined	Drop	0	0	0	0
9.9	N0	combined	Drop	0	0	0	0
9.9	N1	combined	Drop	0	0	0	0
9.9	N2	combined	Drop	0	0	0	0
9.9	N3	combined	Drop	0	0	0	0
9.9	N4	combined	Drop	0	0	0	0
9.9	N5	combined	Drop	0	0	0	0
9.95	N0	combined	Drop	0	0	0	0
9.95	N1	combined	Drop	0	0	0	0
9.95	N2	combined	Drop	0	0	0	0
9.95	N3	combined	Drop	0	0	0	0
9.95	N4	combined	Drop	0	0	0	0
9.95	N5	combined	Drop	0	0	0	0
10	N0	combined	Drop	0	0	0	0
10	N1	combined	Drop	0	0	0	0
10	N2	combined	Drop	0	0	0	0
10	N3	combined	Drop	0	0	0	0
10	N4	combined	Drop	0	0	0	0
10	N5	combined	Drop	0	0	0	0
10.05	N0	combined	Drop	0	0	0	0
10.05	N1	combined	Drop	0	0	0	0
10.05	N2	combined	Drop	0	0	0	0
10.05	N3	combined	Drop	0	0	0	0
10.05	N4	combined	Drop	0	0	0	0
10.05	N5	combined	Drop	0	0	0	0
10.1	N0	combined	Drop	0	0	0	0
10.1	N1	combined	Drop	0	0	0	0
10.1	N2	combined	Drop	0	0	0	0
10.1	N3	combined	Drop	0	0	0	0
10.1	N4	combined	Drop	0	0	0	0
10.1	N5	combined	Drop	0	0	0	0
10.15	N0	combined	Drop	0	0	0	0
10.15	N1	combined	Drop	0	0	0	0
10.15	N2	combined	Drop	0	0	0	0
10.15	N3	combined	Drop	0	0	0	0
10.15	N4	combined	Drop	0	0	0	0
10.15	N5	combined	Drop	0	0	0	0
10.2	N0	combined	Drop	0	0	0	0
10.2	N1	combined	Drop	0	0	0	0
10.2	N2	combined	Drop	0	0	0	0
10.2	N3	combined	Drop	0	0	0	0
10.2	N4	combined	Drop	0	0	0	0
10.2	N5	combined	Drop	0	0	0	0
10.25	N0	combined	Drop	0	0	0	0
10.25	N1	combined	Drop	0	0	0	0
10.25	N2	combined	Drop	0	0	0	0
10.25	N3	combined	Drop	0	0	0	0
10.25	N4	combined	Drop	0	0	0	0
10.25	N5	combined	Drop	0	0	0	0
10.3	N0	combined	Drop	0	0	0	0
10.3	N1	combined	Drop	0	0	0	0
10.3	N2	combined	Drop	0	0	0	0
10.3	N3	combined	Drop	0	0	0	0
10.3	N4	combined	Drop	0	0	0	0
10.3	N5	combined	Drop	0	0	0	0
10.35	N0	combined	Drop	0	0	0	0
10.35	N1	combined	Drop	0	0	0	0
10.35	N2	combined	Drop	0	0	0	0
10.35	N3	combined	Drop	0	0	0	0
10.35	N4	combined	Drop	0	0	0	0
10.35	N5	combined	Drop	0	0	0	0
10.4	N0	combined	Drop	0	0	0	0
10.4	N1	combined	Drop	0	0	0	0
10.4	N2	combined	Drop	0	0	0	0
10.4	N3	combined	Drop	0	0	0	0
10.4	N4	combined	Drop	0	0	0	0
10.4	N5	combined	Drop	0	0	0	0
10.45	N0	combined	Drop	0	0	0	0
10.45	N1	combined	Drop	0	0	0	0
10.45	N2	combined	Drop	0	0	0	0
10.45	N3	combined	Drop	0	0	0	0
10.45	N4	combined	Drop	0	0	0	0
10.45	N5	combined	Drop	0	0	0	0
10.5	N0	combined	Drop	0	0	0	0
10.5	N1	combined	Drop	0	0	0	0
10.5	N2	combined	Drop	0	0	0	0
10.5	N3	combined	Drop	0	0	0	0
10.5	N4	combined	Drop	0	0	0	0
10.5	N5	combined	Drop	0	0	0	0
10.55	N0	combined	Drop	0	0	0	0
10.55	N1	combined	Drop	0	0	0	0
10.55	N2	combined	Drop	0	0	0	0
10.55	N3	combined	Drop	0	0	0	0
10.55	N4	combined	Drop	0	0	0	0
10.55	N5	combined	Drop	0	0	0	0
10.6	N0	combined	Drop	0	0	0	0
10.6	N1	combined	Drop	0	0	0	0
10.6	N2	combined	Drop	0	0	0	0
10.6	N3	combined	Drop	0	0	0	0
10.6	N4	combined	Drop	0	0	0	0
10.6	N5	combined	Drop	0	0	0	0
